dirname	naigai	page_type	right_box_type	homen	country	first_level	second_level	senmon_name_ja	senmon_name_en	URL	Dest	Country	City	page_code	page_color	page_caption	page_caption_sp	map_not_display	map_default_display	csv_photo	csv_recommend	csv_free_area	csv_special	csv_keyword	csv_tourist_information	csv_yobi2	csv_yobi3	key_jiyuzin_tour_data_kyoten	key_jiyuzin_tour_data_csv_path	key_jiyuzin_tour_data_article_title	key_bus_tour_data_kyoten	key_bus_tour_data_csv_path	key_bus_tour_data_article_title	bus_tour_url	tag_country_common_info	tag_related_links	genchi_blog_disp_num_pc	genchi_blog_disp_num_sp	dp_link	dp_link_sp	search_mokuteki_country	search_mokuteki_country_unlimited_flag	search_mokuteki_country_initial_selection	blogGenchi_url	heritage_url	blog_new_rss_url	best7_display_flag	genchi_blog_display_flag	country_common_info_display_flag	sightseeing_info_display_flag	guide_more_url	guide_path	first_level_name
/bulgaria/albanash	i	DS	city	east-eur/	bulgaria/	bulgaria/	albanash/	アルバナシ	Albanash	http://www.hankyu-travel.com/tour/search_i.php?p_naigai=W&p_dest=BEU&p_country=BG&p_city=A19	BEU	BG	A19	BEU-BG-A19				0																																			ブルガリア
/bulgaria/ruse	i	DS	city	east-eur/	bulgaria/	bulgaria/	ruse/	ルセ	Ruse	http://www.hankyu-travel.com/tour/search_i.php?p_naigai=W&p_dest=BEU&p_country=BG&p_city=ROU	BEU	BG	ROU	BEU-BG-ROU				0																																			ブルガリア
/croatia-slovenia	i	A	country	east-eur/	croatia-slovenia/	east-eur/	croatia-slovenia/	クロアチア・スロベニア	Croatia · Slovenia	croatia-slovenia/	BEU	HR,SI		BEU-HR_SI	set11	クロアチア旅行・スロベニア旅行なら阪急交通社。アドリア海の真珠と称えられるクロアチアのドブロヴニク、アルプスの瞳スロベニアのブレッド湖など、クロアチア、スロベニアは見所いっぱいです。	クロアチア、スロベニア旅行なら阪急交通社。アドリア海の真珠ドブロヴニクをはじめクロアチア、スロベニアは見所いっぱいです。	0		/var/www/html/cms/articles/contents_i/csv/csv_europe_ttl2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_east-eur_tour2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_east-eur_free_area2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_east-eur_sp2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_east-eur_key2014.csv	/var/www/html/hankyu-travel.com/attending/senmon_kaigai/setting/master_senmon_kaigai_guide_2017.csv										<ul class='basic-information clear color-blue font-14'><li><a href='http://www.hankyu-travel.com/guide/east-eur/hr-country.php'><p class='list-inline'><i class='icon icon-binfo1 icon-binfo mid'></i><span class='mid'>概要・気候・祝祭日</span></p></a></li><li><a href='http://www.hankyu-travel.com/guide/east-eur/money.php'><p class='list-inline'><i class='icon icon-binfo2 icon-binfo mid'></i><span class='mid'>通貨・両替</span></p></a></li><li><a href='http://www.hankyu-travel.com/guide/east-eur/money.php#guide_money_plug'><p class='list-inline'><i class='icon icon-binfo3 icon-binfo mid'></i><span class='mid'>電圧・プラグ</span></p></a></li><li><a href='http://www.hankyu-travel.com/guide/east-eur/immigration.php'><p class='list-inline'><i class='icon icon-binfo4 icon-binfo mid'></i><span class='mid'>入国・出国</span></p></a></li><li><a href='http://www.hankyu-travel.com/guide/east-eur/phone.php'><p class='list-inline'><i class='icon icon-binfo5 icon-binfo mid'></i><span class='mid'>水事情</span></p></a></li><li><a href='http://www.hankyu-travel.com/guide/east-eur/phone.php#guide_phone_phone'><p class='list-inline'><i class='icon icon-binfo6 icon-binfo mid'></i><span class='mid'>電話・郵便</span></p></a></li><li><a href='http://www.hankyu-travel.com/guide/east-eur/trouble.php'><p class='list-inline'><i class='icon icon-binfo7 icon-binfo mid'></i><span class='mid'>トラブル・治安</span></p></a></li><li><a href='http://www.hankyu-travel.com/guide/east-eur/trouble.php#guide_trouble_manner'><p class='list-inline'><i class='icon icon-binfo8 icon-binfo mid'></i><span class='mid'>マナー</span></p></a></li></ul>	<h2 class='list-inline main-title mb20 mainBgClr'><span class='mid main-title-txt'>クロアチアの関連リンク<small>※外部サイトへ移動します</small></span></h2><ul class='ft-list-menu mb30'><li><a href='http://croatia.hr/ja-JP/Homepage' target='_blank'>クロアチア政府観光局</a></li></ul>	3	5	http://www.hankyu-travel.com/dp/?area=EUR&country=HR	http://www.hankyu-travel.com/dpsp/?area=EUR&country=HR				/kaigai/europe/croatia-slovenia/index.xml	http://www.hankyu-travel.com/heritage/central_eur/	/rss/croatia-slovenia/index.xml	0	1	1	1			クロアチア・スロベニア
/croatia-slovenia/dubrovnik	i	DS	city	east-eur/	croatia-slovenia/	croatia-slovenia/	dubrovnik/	ドブロヴニク	Dubrovnik	http://www.hankyu-travel.com/tour/search_i.php?p_naigai=W&p_dest=BEU&p_country=HR&p_city=DBV	BEU	HR	DBV	BEU-HR-DBV				0																																			クロアチア・スロベニア
/croatia-slovenia/plitvice	i	DS	city	east-eur/	croatia-slovenia/	croatia-slovenia/	plitvice/	プリトヴィッツェ	Plitvice	http://www.hankyu-travel.com/tour/search_i.php?p_naigai=W&p_dest=BEU&p_country=HR&p_city=PLI	BEU	HR	PLI	BEU-HR-PLI				0																																			クロアチア・スロベニア
/croatia-slovenia/split	i	DS	city	east-eur/	croatia-slovenia/	croatia-slovenia/	split/	スプリット	Split	http://www.hankyu-travel.com/tour/search_i.php?p_naigai=W&p_dest=BEU&p_country=HR&p_city=SPU	BEU	HR	SPU	BEU-HR-SPU				0																																			クロアチア・スロベニア
/croatia-slovenia/trogir	i	DS	city	east-eur/	croatia-slovenia/	croatia-slovenia/	trogir/	トロギール	Trogir	http://www.hankyu-travel.com/tour/search_i.php?p_naigai=W&p_dest=BEU&p_country=HR&p_city=TGR	BEU	HR	TGR	BEU-HR-TGR				0																																			クロアチア・スロベニア
/croatia-slovenia/sibenik	i	DS	city	east-eur/	croatia-slovenia/	croatia-slovenia/	sibenik/	シベニク	Sibenik	http://www.hankyu-travel.com/tour/search_i.php?p_naigai=W&p_dest=BEU&p_country=HR&p_city=SIB	BEU	HR	SIB	BEU-HR-SIB				0																																			クロアチア・スロベニア
/croatia-slovenia/zagreb	i	DS	city	east-eur/	croatia-slovenia/	croatia-slovenia/	zagreb/	ザグレブ	Zagreb	http://www.hankyu-travel.com/tour/search_i.php?p_naigai=W&p_dest=BEU&p_country=HR&p_city=ZAG	BEU	HR	ZAG	BEU-HR-ZAG				0																																			クロアチア・スロベニア
/croatia-slovenia/porec	i	DS	city	east-eur/	croatia-slovenia/	croatia-slovenia/	porec/	ポレッチ	Porec	http://www.hankyu-travel.com/tour/search_i.php?p_naigai=W&p_dest=BEU&p_country=HR&p_city=706	BEU	HR	706	BEU-HR-706				0																																			クロアチア・スロベニア
/croatia-slovenia/rovinj	i	DS	city	east-eur/	croatia-slovenia/	croatia-slovenia/	rovinj/	ロヴィニ	Rovinj	http://www.hankyu-travel.com/tour/search_i.php?p_naigai=W&p_dest=BEU&p_country=HR&p_city=R33	BEU	HR	R33	BEU-HR-R33				0																																			クロアチア・スロベニア
/croatia-slovenia/opatija	i	DS	city	east-eur/	croatia-slovenia/	croatia-slovenia/	opatija/	オパティア	Opatija	http://www.hankyu-travel.com/tour/search_i.php?p_naigai=W&p_dest=BEU&p_country=HR&p_city=OPT	BEU	HR	OPT	BEU-HR-OPT				0																																			クロアチア・スロベニア
/croatia-slovenia/pula	i	DS	city	east-eur/	croatia-slovenia/	croatia-slovenia/	pula/	プーラ	Pula	http://www.hankyu-travel.com/tour/search_i.php?p_naigai=W&p_dest=BEU&p_country=HR&p_city=PUY	BEU	HR	PUY	BEU-HR-PUY				0																																			クロアチア・スロベニア
/croatia-slovenia/podstrana	i	DS	city	east-eur/	croatia-slovenia/	croatia-slovenia/	podstrana/	ポドストラナ	Podstrana	http://www.hankyu-travel.com/tour/search_i.php?p_naigai=W&p_dest=BEU&p_country=HR&p_city=SP1	BEU	HR	SP1	BEU-HR-SP1				0																																			クロアチア・スロベニア
/croatia-slovenia/zadar	i	DS	city	east-eur/	croatia-slovenia/	croatia-slovenia/	zadar/	ザダール	Zadar	http://www.hankyu-travel.com/tour/search_i.php?p_naigai=W&p_dest=BEU&p_country=HR&p_city=ZAD	BEU	HR	ZAD	BEU-HR-ZAD				0																																			クロアチア・スロベニア
/croatia-slovenia/bread	i	DS	city	east-eur/	croatia-slovenia/	croatia-slovenia/	bread/	ブレッド	Bread	http://www.hankyu-travel.com/tour/search_i.php?p_naigai=W&p_dest=BEU&p_country=SI&p_city=BLD	BEU	SI	BLD	BEU-SI-BLD				0																																			クロアチア・スロベニア
/croatia-slovenia/postoina	i	DS	city	east-eur/	croatia-slovenia/	croatia-slovenia/	postoina/	ポストイナ	Postoina	http://www.hankyu-travel.com/tour/search_i.php?p_naigai=W&p_dest=BEU&p_country=SI&p_city=P14	BEU	SI	P14	BEU-SI-P14				0																																			クロアチア・スロベニア
/croatia-slovenia/ljubljana	i	DS	city	east-eur/	croatia-slovenia/	croatia-slovenia/	ljubljana/	リュブリャーナ	Ljubljana	http://www.hankyu-travel.com/tour/search_i.php?p_naigai=W&p_dest=BEU&p_country=SI&p_city=LJU	BEU	SI	LJU	BEU-SI-LJU				0																																			クロアチア・スロベニア
/baltic	i	A	country	europe/	baltic/	baltic/		バルト三国	Baltic States	baltic/	BEU	EE,LV,LT		BEU-EE_LV_LT	set05	バルト三国旅行・バルト三国ツアーなら阪急交通社。豊かな自然に囲まれた国エストニア、森と湖の王国ラトビア、三国の中でもっとも大きな国リトアニアなど、バルト三国の国々は見所いっぱいです。	バルト三国旅行・ツアーなら阪急交通社。エストニア、ラトビア、リトアニアから成るバルト三国は見所いっぱいです。	0		/var/www/html/cms/articles/contents_i/csv/csv_europe_ttl2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_baltic_tour2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_baltic_free_area2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_baltic_sp2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_baltic_key2014.csv	/var/www/html/hankyu-travel.com/attending/senmon_kaigai/setting/master_senmon_kaigai_guide_2017.csv										<ul class='basic-information clear color-blue font-14'><li><a href='http://www.hankyu-travel.com/guide/baltic/country.php'><p class='list-inline'><i class='icon icon-binfo1 icon-binfo mid'></i><span class='mid'>概要・気候・祝祭日</span></p></a></li><li><a href='http://www.hankyu-travel.com/guide/baltic/money.php'><p class='list-inline'><i class='icon icon-binfo2 icon-binfo mid'></i><span class='mid'>通貨・両替</span></p></a></li><li><a href='http://www.hankyu-travel.com/guide/baltic/money.php#guide_money_plug'><p class='list-inline'><i class='icon icon-binfo3 icon-binfo mid'></i><span class='mid'>電圧・プラグ</span></p></a></li><li><a href='http://www.hankyu-travel.com/guide/baltic/immigration.php'><p class='list-inline'><i class='icon icon-binfo4 icon-binfo mid'></i><span class='mid'>入国・出国</span></p></a></li><li><a href='http://www.hankyu-travel.com/guide/baltic/phone.php'><p class='list-inline'><i class='icon icon-binfo5 icon-binfo mid'></i><span class='mid'>水事情</span></p></a></li><li><a href='http://www.hankyu-travel.com/guide/baltic/phone.php#guide_phone_phone'><p class='list-inline'><i class='icon icon-binfo6 icon-binfo mid'></i><span class='mid'>電話・郵便</span></p></a></li><li><a href='http://www.hankyu-travel.com/guide/baltic/trouble.php'><p class='list-inline'><i class='icon icon-binfo7 icon-binfo mid'></i><span class='mid'>トラブル・治安</span></p></a></li><li><a href='http://www.hankyu-travel.com/guide/baltic/trouble.php#guide_trouble_manner'><p class='list-inline'><i class='icon icon-binfo8 icon-binfo mid'></i><span class='mid'>マナー</span></p></a></li></ul>	<h2 class='list-inline main-title mb20 mainBgClr'><span class='mid main-title-txt'>バルト三国の関連リンク<small>※外部サイトへ移動します</small></span></h2><ul class='ft-list-menu mb30'><li><a href='http://www.estonia.or.jp' target='_blank'>エストニア政府観光局</a></li><li><a href='http://ww3.latvia.travel/ja' target='_blank'>ラトビア政府観光局</a></li></ul>	5	5	http://www.hankyu-travel.com/dp/?area=EUR	http://www.hankyu-travel.com/dpsp/?area=EUR		1	BEU-EE___エストニア,BEU-LV___ラトビア,BEU-LT___リトアニア		http://www.hankyu-travel.com/heritage/northerneur/tallinn.php	/rss/baltic/index.xml	0	0	1	1			バルト三国
/baltic/estonia	i	DS	city	europe/	baltic/	baltic/	estonia/	エストニア	Estonia	http://www.hankyu-travel.com/tour/search_i.php?p_naigai=W&p_dest=BEU&p_country=EE	BEU	EE		BEU-EE				0																																			バルト三国
/baltic/latvia	i	DS	city	europe/	baltic/	baltic/	latvia/	ラトビア	Latvia	http://www.hankyu-travel.com/tour/search_i.php?p_naigai=W&p_dest=BEU&p_country=LV	BEU	LV		BEU-LV				0																																			バルト三国
/baltic/lithuania	i	DS	city	europe/	baltic/	baltic/	lithuania/	リトアニア	Lithuania	http://www.hankyu-travel.com/tour/search_i.php?p_naigai=W&p_dest=BEU&p_country=LT	BEU	LT		BEU-LT				0																																			バルト三国
/africa	i	A	homen	africa/		africa/		アフリカ	Africa	africa/	CAF			CAF	set05	アフリカ旅行・アフリカツアーなら阪急交通社。ナイルの流れと共に遙かなる歴史を刻むエジプト、サハラ砂漠の迷宮モロッコ、ゾウやライオンたちの楽園・南アフリカなど、アフリカは見所いっぱいです。	アフリカ旅行・ツアーなら阪急交通社。サハラ砂漠の迷宮モロッコや悠久の歴史を刻むエジプトなどアフリカは見所いっぱいです。	0	南アフリカ	/var/www/html/cms/articles/contents_i/csv/csv_africa_ttl2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_africa_tour2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_africa_free_area2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_africa_sp2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_africa_key2014.csv	/var/www/html/hankyu-travel.com/attending/senmon_kaigai/setting/master_senmon_kaigai_guide_2017.csv										<ul class='basic-information clear color-blue font-14'><li><a href='http://www.hankyu-travel.com/guide/africa/country.php'><p class='list-inline'><i class='icon icon-binfo1 icon-binfo mid'></i><span class='mid'>概要・気候・祝祭日</span></p></a></li><li><a href='http://www.hankyu-travel.com/guide/africa/money.php'><p class='list-inline'><i class='icon icon-binfo2 icon-binfo mid'></i><span class='mid'>通貨・両替</span></p></a></li><li><a href='http://www.hankyu-travel.com/guide/africa/money.php#guide_money_plug'><p class='list-inline'><i class='icon icon-binfo3 icon-binfo mid'></i><span class='mid'>電圧・プラグ</span></p></a></li><li><a href='http://www.hankyu-travel.com/guide/africa/immigration.php'><p class='list-inline'><i class='icon icon-binfo4 icon-binfo mid'></i><span class='mid'>入国・出国</span></p></a></li><li><a href='http://www.hankyu-travel.com/guide/africa/phone.php'><p class='list-inline'><i class='icon icon-binfo5 icon-binfo mid'></i><span class='mid'>水事情</span></p></a></li><li><a href='http://www.hankyu-travel.com/guide/africa/phone.php#guide_phone_phone'><p class='list-inline'><i class='icon icon-binfo6 icon-binfo mid'></i><span class='mid'>電話・郵便</span></p></a></li><li><a href='http://www.hankyu-travel.com/guide/africa/trouble.php'><p class='list-inline'><i class='icon icon-binfo7 icon-binfo mid'></i><span class='mid'>トラブル・治安</span></p></a></li><li><a href='http://www.hankyu-travel.com/guide/africa/trouble.php#guide_trouble_manner'><p class='list-inline'><i class='icon icon-binfo8 icon-binfo mid'></i><span class='mid'>マナー</span></p></a></li></ul>		5	5	http://www.hankyu-travel.com/dp/?area=AFR	http://www.hankyu-travel.com/dpsp/?area=AFR				/kaigai/africa/index.xml	http://www.hankyu-travel.com/heritage/africa/	/rss/africa/index.xml	0	1	0	0			アフリカ
/egypt	i	A	country	africa/	egypt/	egypt/		エジプト	Egypt	egypt/	CAF	EG		CAF-EG	set09	エジプト旅行・エジプトツアーなら阪急交通社。首都カイロや3大ピラミッドで有名なギザ、古代都市ルクソール、世界遺産のアブシンベル神殿、悠久の流れナイル川など、エジプトは見所いっぱいです。	エジプト旅行・ツアーなら阪急交通社。首都カイロや3大ピラミッドで有名なギザをはじめエジプトは見所いっぱいです。	0		/var/www/html/cms/articles/contents_i/csv/csv_africa_ttl2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_egypt_tour2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_egypt_free_area2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_egypt_sp2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_egypt_key2014.csv	/var/www/html/hankyu-travel.com/attending/senmon_kaigai/setting/master_senmon_kaigai_guide_2017.csv										<ul class='basic-information clear color-blue font-14'><li><a href='http://www.hankyu-travel.com/guide/egypt/country.php'><p class='list-inline'><i class='icon icon-binfo1 icon-binfo mid'></i><span class='mid'>概要・気候・祝祭日</span></p></a></li><li><a href='http://www.hankyu-travel.com/guide/egypt/money.php'><p class='list-inline'><i class='icon icon-binfo2 icon-binfo mid'></i><span class='mid'>通貨・両替</span></p></a></li><li><a href='http://www.hankyu-travel.com/guide/egypt/money.php#guide_money_plug'><p class='list-inline'><i class='icon icon-binfo3 icon-binfo mid'></i><span class='mid'>電圧・プラグ</span></p></a></li><li><a href='http://www.hankyu-travel.com/guide/egypt/immigration.php'><p class='list-inline'><i class='icon icon-binfo4 icon-binfo mid'></i><span class='mid'>入国・出国</span></p></a></li><li><a href='http://www.hankyu-travel.com/guide/egypt/phone.php'><p class='list-inline'><i class='icon icon-binfo5 icon-binfo mid'></i><span class='mid'>水事情</span></p></a></li><li><a href='http://www.hankyu-travel.com/guide/egypt/phone.php#guide_phone_phone'><p class='list-inline'><i class='icon icon-binfo6 icon-binfo mid'></i><span class='mid'>電話・郵便</span></p></a></li><li><a href='http://www.hankyu-travel.com/guide/egypt/trouble.php'><p class='list-inline'><i class='icon icon-binfo7 icon-binfo mid'></i><span class='mid'>トラブル・治安</span></p></a></li><li><a href='http://www.hankyu-travel.com/guide/egypt/trouble.php#guide_trouble_manner'><p class='list-inline'><i class='icon icon-binfo8 icon-binfo mid'></i><span class='mid'>マナー</span></p></a></li></ul>	<h2 class='list-inline main-title mb20 mainBgClr'><span class='mid main-title-txt'>エジプトの関連リンク<small>※外部サイトへ移動します</small></span></h2><ul class='ft-list-menu mb30'><li><a href='http://www.eg.emb-japan.go.jp/j/' target='_blank'>エジプト大使館</a></li></ul>	4	5	http://www.hankyu-travel.com/dp/?area=MES&country=EG	http://www.hankyu-travel.com/dpsp/?area=MES&country=EG				/kaigai/africa/egypt/index.xml	http://www.hankyu-travel.com/heritage/egypt/	/rss/egypt/index.xml	0	1	1	1			エジプト
/egypt/cairo	i	DS	city	africa/	egypt/	egypt/	cairo/	カイロ	Cairo	http://www.hankyu-travel.com/tour/search_i.php?p_naigai=W&p_dest=CAF&p_country=EG&p_city=CAI	CAF	EG	CAI	CAF-EG-CAI				0																																			エジプト
/egypt/giza	i	DS	city	africa/	egypt/	egypt/	giza/	ギザ	Giza	http://www.hankyu-travel.com/tour/search_i.php?p_naigai=W&p_dest=CAF&p_country=EG&p_city=G08	CAF	EG	G08	CAF-EG-G08				0																																			エジプト
/egypt/abusimbel	i	DS	city	africa/	egypt/	egypt/	abusimbel/	アブ シンベル	Abu Simbel	http://www.hankyu-travel.com/tour/search_i.php?p_naigai=W&p_dest=CAF&p_country=EG&p_city=ABS	CAF	EG	ABS	CAF-EG-ABS				0																																			エジプト
/egypt/luxor	i	DS	city	africa/	egypt/	egypt/	luxor/	ルクソール	Luxor	http://www.hankyu-travel.com/tour/search_i.php?p_naigai=W&p_dest=CAF&p_country=EG&p_city=LXR	CAF	EG	LXR	CAF-EG-LXR				0																																			エジプト
/egypt/aswan	i	DS	city	africa/	egypt/	egypt/	aswan/	アスワン	Aswan	http://www.hankyu-travel.com/tour/search_i.php?p_naigai=W&p_dest=CAF&p_country=EG&p_city=ASW	CAF	EG	ASW	CAF-EG-ASW				0																																			エジプト
/egypt/combolbo	i	DS	city	africa/	egypt/	egypt/	combolbo/	コムオンボ	Combolbo	http://www.hankyu-travel.com/tour/search_i.php?p_naigai=W&p_dest=CAF&p_country=EG&p_city=COB	CAF	EG	COB	CAF-EG-COB				0																																			エジプト
/egypt/edf	i	DS	city	africa/	egypt/	egypt/	edf/	エドフ	Edf	http://www.hankyu-travel.com/tour/search_i.php?p_naigai=W&p_dest=CAF&p_country=EG&p_city=705	CAF	EG	705	CAF-EG-705				0																																			エジプト
/tunisia	i	A	country	africa/	tunisia/	tunisia/		チュニジア	Tunisia	tunisia/	CAF	TN		CAF-TN	set10	チュニジア旅行・チュニジアツアーなら阪急交通社。地中海と遺跡と砂漠の国チュニジア。チュニジアの首都チュニスや世界遺産のカルタゴの古代遺跡など、チュニジアは見所いっぱいです。	チュニジア旅行・ツアーなら阪急交通社。首都チュニスや世界遺産のカルタゴの古代遺跡などチュニジアは見所いっぱいです。	0		/var/www/html/cms/articles/contents_i/csv/csv_africa_ttl2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_tunisia_tour2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_tunisia_free_area2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_tunisia_sp2017.csv	/var/www/html/cms/articles/###KYOTEN###/csv/csv_tunisia_key2014.csv	/var/www/html/hankyu-travel.com/attending/senmon_kaigai/setting/master_senmon_kaigai_guide_2017.csv										<ul class='basic-information clear color-blue font-14'><li><a href='http://www.hankyu-travel.com/guide/tunisia/country.php'><p class='list-inline'><i class='icon icon-binfo1 icon-binfo mid'></i><span class='mid'>概要・気候・祝祭日</span></p></a></li><li><a href='http://www.hankyu-travel.com/guide/tunisia/money.php'><p class='list-inline'><i class='icon icon-binfo2 icon-binfo mid'></i><span class='mid'>通貨・両替</span></p></a></li><li><a href='http://www.hankyu-travel.com/guide/tunisia/money.php#guide_money_plug'><p class='list-inline'><i class='icon icon-binfo3 icon-binfo mid'></i><span class='mid'>電圧・プラグ</span></p></a></li><li><a href='http://www.hankyu-travel.com/guide/tunisia/immigration.php'><p class='list-inline'><i class='icon icon-binfo4 icon-binfo mid'></i><span class='mid'>入国・出国</span></p></a></li><li><a href='http://www.hankyu-travel.com/guide/tunisia/phone.php'><p class='list-inline'><i class='icon icon-binfo5 icon-binfo mid'></i><span class='mid'>水事情</span></p></a></li><li><a href='http://www.hankyu-travel.com/guide/tunisia/phone.php#guide_phone_phone'><p class='list-inline'><i class='icon icon-binfo6 icon-binfo mid'></i><span class='mid'>電話・郵便</span></p></a></li><li><a href='http://www.hankyu-travel.com/guide/tunisia/trouble.php'><p class='list-inline'><i class='icon icon-binfo7 icon-binfo mid'></i><span class='mid'>トラブル・治安</span></p></a></li><li><a href='http://www.hankyu-travel.com/guide/tunisia/trouble.php#guide_trouble_manner'><p class='list-inline'><i class='icon icon-binfo8 icon-binfo mid'></i><span class='mid'>マナー</span></p></a></li></ul>	<h2 class='list-inline main-title mb20 mainBgClr'><span class='mid main-title-txt'>チュニジアの関連リンク<small>※外部サイトへ移動します</small></span></h2><ul class='ft-list-menu mb30'><li><a href='http://www.tunisia.or.jp/' target='_blank'>チュニジア共和国大使館</a></li></ul>	5	5	http://www.hankyu-travel.com/dp/?area=EUR&country=TN	http://www.hankyu-travel.com/dpsp/?area=EUR&country=TN					http://www.hankyu-travel.com/heritage/africa/tunis.php	/rss/tunisia/index.xml	0	0	1	1			チュニジア
/tunisia/tunis	i	DS	city	africa/	tunisia/	tunisia/	tunis/	チュニス	Tunis	http://www.hankyu-travel.com/tour/search_i.php?p_naigai=W&p_dest=CAF&p_country=TN&p_city=TUN	CAF	TN	TUN	CAF-TN-TUN				0																																			チュニジア
/tunisia/eljam	i	DS	city	africa/	tunisia/	tunisia/	eljam/	エルジャム	El Jam	http://www.hankyu-travel.com/tour/search_i.php?p_naigai=W&p_dest=CAF&p_country=TN&p_city=EDJ	CAF	TN	EDJ	CAF-TN-EDJ				0																																			チュニジア
/tunisia/djerba	i	DS	city	africa/	tunisia/	tunisia/	djerba/	ジェルバ	Djerba	http://www.hankyu-travel.com/tour/search_i.php?p_naigai=W&p_dest=CAF&p_country=TN&p_city=DJE	CAF	TN	DJE	CAF-TN-DJE				0																																			チュニジア
/tunisia/sidibeside	i	DS	city	africa/	tunisia/	tunisia/	sidibeside/	シディ ブ サイド	Sidibe Side	http://www.hankyu-travel.com/tour/search_i.php?p_naigai=W&p_dest=CAF&p_country=TN&p_city=SBD	CAF	TN	SBD	CAF-TN-SBD				0																																			チュニジア
/tunisia/sousse	i	DS	city	africa/	tunisia/	tunisia/	sousse/	スース	Sousse	http://www.hankyu-travel.com/tour/search_i.php?p_naigai=W&p_dest=CAF&p_country=TN&p_city=SOS	CAF	TN	SOS	CAF-TN-SOS				0																																			チュニジア
/tunisia/tozeur	i	DS	city	africa/	tunisia/	tunisia/	tozeur/	トズール	Tozeur	http://www.hankyu-travel.com/tour/search_i.php?p_naigai=W&p_dest=CAF&p_country=TN&p_city=TOE	CAF	TN	TOE	CAF-TN-TOE				0																																			チュニジア
/tunisia/sfax	i	DS	city	africa/	tunisia/	tunisia/	sfax/	スファックス	Sfax	http://www.hankyu-travel.com/tour/search_i.php?p_naigai=W&p_dest=CAF&p_country=TN&p_city=SFA	CAF	TN	SFA	CAF-TN-SFA				0																																			チュニジア
